	Text	Privacy
1185	This is a fearful tweet. @XXX @XXX who are you and how do you know my sister?	0
1186	This is a angry tweet. Shout out DAD for giving me 30 bucks to get him a drink from QT and letting me keep the change	0
1187	This is a fearful tweet. What documentary-style horror movies teach - white people are idiots.	0
1188	This is a fearful tweet. #SomethingIGetAlot are you twins? No, this person right beside me, who looks exactly like me is a foreign exchanged student from Africa.	0
1189	This is a joyful tweet. Hit a player at the tournament, and made him cry and leave. The little things that get you through the day.	0
1190	This is a surprised tweet. @XXX lol probably not you gone hoop wit a nigga	0
1191	This is a fearful tweet. @XXX remember that time I spiked you in the ass? Me too, it was great. :)	0
1192	This is a disgusted tweet. aint seen her inna minute know her ass got fatter and if you think she bad her friends are way badder-charles hamilton	0
1193	This is a disgusted tweet. @XXX but we all know you are not smart enough to come up with words like that on your own! You don't even know what it means!	0
1194	This is a sad tweet. Keep you doped on religion, sex and tv	0
1195	This is a sad tweet. @XXX Boy! Stop Hating! You are crazy! I'm just really cool! You are just lonely and nerdy!	0
1196	This is a disgusted tweet. Here at Dover Speedway we use duct tape to fix the glass winders because Merica. #NASCAR	0
1197	This is a fearful tweet. The cave is about to be filled with single girls with no valentine who tryna get some easy play. Lmao ugly niggas bout to be on the hunt lol	0
1198	This is a sad tweet. Can't have my dog in the dorms can't have him in my truck even though it's not hot k fags grow up your in Kansas where dogs live outside	0
1199	This is a fearful tweet. Taxes are stupid. Foreign tax income is stupid. America is stupid.	0
1200	"This is a disgusted tweet. If I ever sing or rap, I'm going to start a song by yelling ""TWO IN THE PINK ONE IN THE STINK!"""	0
1201	This is a angry tweet. Not knowing whether to be angry or upset with a situation is the worst feeling ever.	0
1202	"This is a surprised tweet. i'll be so happy to finally say ""suck it"" to the a&f job and walk out. it blows anyways, and i hardly ever go in for work."	0
1203	This is a fearful tweet. Our houses are protected by the good lord and a gun. You might meet them both if you show up here not welcome son.	0
1204	This is a disgusted tweet. So...@XXX and I saw two people getting it on in the backseat of a car last night #getsome #college	0
1205	"This is a fearful tweet. Body:""Umm hey brady...maybe you should take it easy you've been pushing yourself a lot lately""   Me:""SHUT UP BODY! YOU DONT KNOW ME"""	0
1206	This is a sad tweet. Its bob marley's b day. Make him proud and smoke a shitload of #weed.	0
1207	This is a disgusted tweet. @XXX Hampton deserves all the credit. If it wasn't for her class, I'd still think you were a gay pothead...	0
1208	This is a angry tweet. Follower rqst: MuthaFaceBooking, AngerManaged, DopeFiend for Booking.  Hmmm...How DO they find me?  Decline.	0
1209	"This is a disgusted tweet. A jew during the holocaust carved ""If there is a God, he will have to beg my forgiveness."" Into his cell"	0
1210	This is a fearful tweet. @XXX @XXX Good shit. Alright just lemme know and Ill come up at the same time for the money and info and stuff	0
1211	This is a joyful tweet. Joel get done working at Dollar General so we can go do adult things.	0
1212	"This is a disgusted tweet. ""One of their mottos is peace, love , and weed. The other's is kill everybody"" - @XXX in describing San Fran vs Oakland"	0
1213	This is a disgusted tweet. you sit on your ass playing angry birds while im at work all day an got the balls to call me lazy ha screw you mom	0
1214	This is a fearful tweet. @XXX @XXX woke up, pissed excellence it's going to be a good day boys	0
1215	This is a fearful tweet. Matt crapper hahaha the ass blaster the microphone master you better get yo ass her #toldyouicanrhyme @XXX	0
1216	"This is a fearful tweet. ""@XXX: I wanna get drunk tonight."" Saaaame"	0
1217	This is a disgusted tweet. Are you having a boy or an abortion lol #dictatorship	0
1218	This is a joyful tweet. Honestly, if you think getting back together with the girl that made your heart feel sick then whatever.  #justkeepyourbitchingtoyouself	0
1219	This is a fearful tweet. @XXX @XXX r y'all riding the short yellow plane?!? Dang!	0
1220	"This is a disgusted tweet. ""@XXX: Hey, @XXX , want to copulate?"" We have?"	0
1221	"This is a disgusted tweet. ""Rape is an occupational hazard of serving in the military"" are you fuCKING KIDDING ME"	0
1222	This is a joyful tweet. I got cut from the team today. At my desk with my head down, my bro Cole nudges me with an ice cream coffee sundae and plays BDE.  My nigga.	0
1223	This is a disgusted tweet. Twerk twerk twerk twerk twerk dat ass.	0
1224	This is a fearful tweet. thinking about seeing gatsby alone after my final cause I live a sad little life and I don't want anyone to talk to me while I look at leo.	0
1225	This is a angry tweet. My dad is just pumped as shit about this game	0
1226	This is a sad tweet. @XXX lol well dang. Alright. probably wont fit around my pythons then.	0
1227	This is a angry tweet. #youknowyougotoHayden/Rural when your extremely immature! Shut the fuck up and stop blowing up my news feed. Its not funny anymore.	0
1228	"This is a disgusted tweet. Listening to this deuchbag behind me at Chipotle diss every girl who comes in, ""hot body, but she has no face""...news check, you're fugly!"	0
1229	This is a joyful tweet. I love that Kevin and I are to the point in our relationship that I'm completely comfortable with kissing him with my pickle breath.	0
1230	This is a disgusted tweet. Just leave him and I'll show you how much fun we can have without even dating!!  stop thinking about it and just do it!	0
1231	"This is a disgusted tweet. Lol neighbors calling the cops for ""being rowdy, &amp; suspicions of a party"" #douchebag #gofuckyourself"	0
1232	This is a disgusted tweet. @XXX your ignorant ass is turning girls gay	0
1233	"This is a sad tweet. @XXX like what am I supposed to do with my day? Just act like I have the day off and at 6 be like ""oh shit I have to work!"""	0
1234	"This is a fearful tweet. @XXX coach walls he would always bring in naked juice every morning and would make the same joke every day "" who wants to get naked?"""	0
1235	This is a joyful tweet. To all the depressed girls on twitter right now: fucking smile! Love yourself and fuck anyone else who can't	0
1236	This is a disgusted tweet. Mountian biking made my butt hurt like FRICK	0
1237	This is a fearful tweet. Well Obama may be an idiot, but atleast I know my God isn't going anywhere. #PrayForPeace	0
1238	"This is a sad tweet. ""I wish I had a dildo so I could take a picture of it and send it to people""  -Seth #BiggerBadderBoulder"	0
1239	This is a disgusted tweet. No one thinks I'm 21, this has got to change! 	0
1240	This is a joyful tweet. &amp; I  hold my nigga down no matter what the test , he know ima riddah Neva gotta stress ain't thinking bou a nigga cuz my nigga got me best	0
1241	This is a surprised tweet. @XXX Hey girl...were you at Passion 2012? I just saw you on TV and I SWEAR I met you in line at starbucks at Passion. lol	0
1242	This is a fearful tweet. @XXX nigga we ride together we die together where you go I go it a package deal	0
1243	This is a angry tweet. Obama is just a fucking amazing speaker.	0
1244	This is a angry tweet. @XXX I hope she goes to hell!!! #bitch that teddy did nothing to her #r.i.pteddybear	0
1245	This is a angry tweet. We don't serve a Dick meat sandwiches here so get lost	0
1246	This is a angry tweet. Mom cracks me up. Taylor swift comes on she makes fun of the song and then says fuck you stupid bitch! #fuckinghatetaylor!!	0
1247	This is a fearful tweet. Bang bang, imma shoot em down baby	0
1248	This is a angry tweet. But I can't use it because I'm so fucking high rn	0
1249	This is a fearful tweet. If my sister tells at me to get in a car tonight I will kill her @XXX @XXX	0
1250	This is a surprised tweet. Me: wow Lauren you have nice legs   12 year old cousin: wow Nathan you are so gay.   Me:   Me:   Me:  Me: *looks at lauren* wut	0
1251	This is a disgusted tweet. I also dislike when girls act like they're perfect and shit. Get the fuxk over yourself. Keep it moving.	0
1252	This is a surprised tweet. @XXX i know i had a feeling too but when the niglet thing came out i was like oh shit!! no she didn't!! yes she did!!! and ya it was good	0
1253	This is a disgusted tweet. Trying to convince my parents that ethan and I got wasted and got matching tattoos. Lolz.	0
1254	"This is a disgusted tweet. ""I went to the strip club and it smelled like crack smoke! Do you know what crack smoke smells like?!"" - a Starbucks regular."	0
1255	This is a sad tweet. Today really sucked. Tomorrow is going to drag and Sunday is going to take forever to get over. Weekends like these kill me.	0
1256	This is a fearful tweet. Okay dousche bag kid, going right infront of the car doesnt make you cool.	0
1257	This is a angry tweet. So Kyle calls my friends and tells them I'm getting induced .. He's in padre drunk as fuck why would you believe him hahahaha	0
1258	This is a joyful tweet. [My prayer is to you, O LORD. At an acceptable time, O God, in the abundance of your steadfast love, answer me in your saving faithfulness.]	0
1259	This is a disgusted tweet. I'm at a African night club lmao lol this is funny!	0
1260	This is a joyful tweet. Almost got mad when I didnt wake up to my usual good morning text then realized its Ethans day off so hes sleeping. Off the hook this time	0
1261	This is a angry tweet. My buddy in hays just text me to tell me he gave me 3 oxycodone last night instead of ibuprofen. No wonder I was Rollin. #feellikeshit	0
1262	This is a disgusted tweet. @XXX just picked up 16 illegals gettin $75 per head its good	0
1263	This is a joyful tweet. @XXX thanks bag  u even when you post ugly pics of me	0
1264	This is a fearful tweet. @XXX Please accept my apologies for my rudeness. Out of curiosity, what happened to getting shit done? #youretheslackerbetch ;)	0
1265	This is a surprised tweet. @XXX Yep. Not for long though, we had a party the next sunday 	0
1266	This is a joyful tweet. I hate getting THAT high. I don't need to go into a coma to enjoy myself. People need to quit passing me the weed.	0
1267	This is a surprised tweet. @XXX i didn't know they were better joint rollers #wait #ohhhh	0
1268	This is a surprised tweet. Did you know two beers fit perfectly in a pringles can?? #StockingUpForRecruitment	0
1269	This is a angry tweet. YOURE REALLY GONNA DEDUCT 120 POINTS FOR ABSENCE YOU BITCH? YOUR CLASS IS TOO EASY SO I DIDNT COME	0
1270	This is a joyful tweet. @XXX got anything planned this weekend? I'll be close	0
1271	This is a fearful tweet. #TheHorrifiyingMoment when you accidentally say the wrong thing and somebody gets hurt.	0
1272	This is a disgusted tweet. Dear sick man standing behind me in omelette line, please stop coughing/sneezing on me and maybe not stand so obnoxiously close	0
1273	This is a fearful tweet. @XXX Haha my luck.. The only time I get to miss the whole class you guys do nothing ha	0
1274	This is a angry tweet. One of my flat mates now hasn't been seen outside of his room for 3 days #crackhead	0
1275	This is a joyful tweet. Whenever I'm bored I just go and look at the sexy naked chocolate in my phone #snowbunnyprobz	0
1276	This is a disgusted tweet. Cops trying to talk down to me at work tonight. Bro your a cop. A.K.A a piece of shit. #rentacop	0
1277	This is a fearful tweet. @XXX dude i wish my parents did that shit! id be all up there chilling with the old folk trying to learn thier old words	0
1278	This is a joyful tweet. Welp my parents discovered the internet and social media. I think it's, time to delete mine.	0
1279	This is a joyful tweet. Just wrote a letter of rec for @XXX so he can get a job and later get me that same job. #alleyoop	0
1280	This is a joyful tweet. @XXX you should just get a powerchair then you don't have to worry about walking ever again! (and you get good parking!) lol	0
1281	This is a disgusted tweet. So if @XXX and @XXX and I get hit on by some other high school guys can they still take us to prom?	0
1282	"This is a sad tweet. ""When we make another human our idol, God can't be our God."" #truth #reality"	0
1283	"This is a disgusted tweet. ""@XXX: You really put the 'filthy whore' in filthy whore."" @XXX U shld use this sometime!"	0
1284	This is a fearful tweet. @XXX @XXX @XXX I will in a little bit, text me yo address	0
1285	This is a disgusted tweet. @XXX whatever it's #gay #homosexual #stupid	0
1286	This is a sad tweet. @XXX you can't just come in here, make you some of MY noodles and not make me any.. 	0
1287	"This is a sad tweet. ""@XXX: Behind every beautiful girl is the ugly relationship that made her scared to love again"""	0
1288	This is a surprised tweet. Jobs...You know when your manager doesn't like you. When they start cutting your hours and you don't work for a whole week.Typical Right?	0
1289	This is a disgusted tweet. Anyone seen that episode of South Park where they have to vote for 1. A giant douche OR 2. A turd sandwich... THAT'S REAL LIFE.	0
1290	This is a angry tweet. The lady I am sitting next to on the plane is super skinny and just took a Valium. I might actually finish my book on the flight! #winning	0
1291	This is a joyful tweet. skipping lecture for a cup of coffee and some pandora time was the best decision I've made this week	0
1292	This is a angry tweet. Mr President, do you think emergency office workers should be allowed to work outdoors sometimes? BUSH: Absolutely not, 911 is an inside job	0
1293	This is a disgusted tweet. @XXX @XXX well Raske is telling me that and Ross is gay and Monica is in prison but I think she is lying #cheekyshit	0
1294	This is a sad tweet. Impregnated with eating McDonald's 20 piece nuggets for five dollars make me a better athlete asking for a friend	0
1295	This is a joyful tweet. After studying Greek mythology I am more than glad that I serve the ONE true God. #happytweet	0
1296	This is a angry tweet. There's always that one person that talks way too much in class. #annoyed	0
1297	This is a fearful tweet. Gay men? Hmmmm Dramatic Annoying Makes me happy that I have other to be around I feel as though there Vamps sucking my life away!!!/:	0
1298	This is a angry tweet. Lord give me patience because if you give me strength I will slap this girl, she's got some nerve to talk like this.	0
1299	This is a fearful tweet. @XXX best of luck bro. Trapped in some random bar basement right now.	0
1300	This is a disgusted tweet. I'm not saying shes a slut....but...her vagina should be in the NFL hall of fame for greatest wide reciever...	0
1301	This is a angry tweet. This ref is about to get a knuckle sandwich and the two piece combo if he doesn't chill out on the bro.	0
1302	This is a joyful tweet. Even tho a nigga out here on his grind to be on some real shit a brother need a real one in his life so we both can be on some #BOSS SHIT	0
1303	This is a joyful tweet. I just want to play music, live in a place I can take cool pictures, and talk with people about Jesus.	0
1304	This is a joyful tweet. Overwhelmed in the best way possible by @XXX covering @XXX at his show tonight	0
1305	This is a disgusted tweet. @XXX basically any exhortation or ejaculation lol	0
1306	This is a disgusted tweet. Cleaning up the ghetto streets of Rexford for Earth Day!	0
1307	This is a joyful tweet. You know I love me a big booty hoe!!	0
1308	This is a angry tweet. Of course! The stinking light burnt out in the bathroom. Can't see! #karma for coming in so damn late in this condition.	0
1309	This is a surprised tweet. @XXX cocaine overdose is cool? Please enlighten me on your infinite knowledge of the subject.	0
1310	This is a joyful tweet. Christ came at the right time; when he did, god made political, cultural &amp; religious preparations. #MagnoliaBible @XXX	0
1311	This is a joyful tweet. I wish I had someone with my kinda personality to go places with me in Wichita, we would be fucking shit up 	0
1312	This is a disgusted tweet. Fuck your speech I swear .	0
1313	This is a joyful tweet. The reason I'm lonely, friendless and currently miles away from home is so that I can one day have #mydreamjob	0
1314	This is a fearful tweet. Someone argue against my interpretation of the same bible. Someone please tell me how God, Allah and Yahweh are different!!!	0
1315	This is a joyful tweet. Shoutout to @XXX for making it to DECA state! I feel like a mommy reliving her high school memories. Lol. #collegeprobs #bff	0
1316	This is a disgusted tweet. @XXX it'll be fascinating to find out if sexually assaulting a person is perceived as better or worse than knocking out a woman.	0
1317	This is a joyful tweet. I will own my own farm Fuck the city ill work my ass off out here in these fields...	0
1318	This is a angry tweet. You a stupid hoe :)	0
1319	This is a surprised tweet. Huge S/O to the big sister becoming the first family member to graduate with a Masters Degree today down at Texas Tech #GunsUp	0
1320	This is a sad tweet. Also my first thought of waking up was that I can't drink wine tonight because I am too nice and dizzy on wine	0
1321	This is a surprised tweet. RT @XXX @XXX ha. a muslim joke....never heard one of those before lol&lt; not muslim bro. Terrorist. Theres a difference lol.	0
1322	This is a disgusted tweet. Michelle just said that she doesnt want taco bell. What the fuck is wrong with her?	0
1323	This is a joyful tweet. Keys to surviving family Christmas: get as drunk as possible	0
1324	This is a surprised tweet. Group problem in class? Too bad the Asians next to me haven't spoken English once this morning.	0
1325	This is a joyful tweet. When I miss spending time with my dad I just play some classic rock and I'm reminded of the good times we have. Today is one of those days.	0
1326	This is a disgusted tweet. *flashes a shit-eating grin*; the feces on my teeth catches the fluorescent light, but instead of a twinkling noise, you just hear a fart	0
1327	This is a fearful tweet. @XXX girl you know we got things to do so get your ass in that car and come through. Like that?	0
1328	This is a angry tweet. At the drive in to see the heat.. Climax of movie film completely burns up and we drive home. Metaphor for my life??	0
1329	This is a sad tweet. I just want to smoke and watch the 3rd season of new girl and hangout with Emma on her couch	0
1330	This is a fearful tweet. just got a very professional email of a color-coded version of @XXX 's weekly schedule so I know when it's best to text him	0
1331	This is a surprised tweet. If you treat me like shit then don't expect me to be all buddy buddy with you	0
1332	This is a disgusted tweet. @XXX it's her hooker outfit.	0
1333	This is a disgusted tweet. @XXX oh get it girl! Also just noticed the Jeremiah Weed in the background, you are livin! L-I-V-I-N 	0
1334	This is a disgusted tweet. @XXX what kind of sick possessed stuff do you have going on in your head? I will have Canon waiting to put your head on a platter!	0
1335	"This is a angry tweet. ""It's a good thing people bought those Prius's so I can start this car for 10 minutes."" - my dad (@XXX)"	0
1336	This is a disgusted tweet. Eat shit, officer # 61. You fucking pussy ass faggots mark bitch.	0
1337	This is a fearful tweet. swear my foundations of ed teacher wouldn't mind seeing me get hit by a bus. #SheFnHatesMe	0
1338	This is a sad tweet. @XXX good job mom! It's alot of work, but worth it when you can spend more on other things...like us kids... ;)	0
1339	This is a sad tweet. @XXX @XXX way to be on it girl:)  lol im so tired.. what are you guys wearing?	0
1340	This is a joyful tweet. Life is perfect right now #love #college #girlfriend #God #friends #family #freedom #brotherhoods	0
1341	This is a surprised tweet. That was actually a damn good movie! And here I thought it was just a chick flick lol	0
1342	"This is a disgusted tweet. Living in a girls home &amp; all the girls are ""gay"" for me all of a sudden #wtf"	0
1343	This is a fearful tweet. Join in on the fun at House Church Foundation TONIGHT! 7pm at 2079 Tecumseh Rd.	0
1344	This is a disgusted tweet. Omfg my mom found condoms in my bag	0
1345	This is a fearful tweet. @XXX I'll talk to the big guy upstairs, can't make any promises though.	0
1346	This is a disgusted tweet. @XXX BRYCE. I don't love you. But I don't hate you and you smell like shit...	0
1347	This is a disgusted tweet. Some people really need to find hard facts before accusing people of things that did not happen	0
1348	This is a sad tweet. We spend so much time in Budettis class talking about the most random crap. Like watching movies in the ghetto....	0
1349	"This is a fearful tweet. Katie impersonating alley: ""I'm alley and I'm a big badass and I'm going to kick you in the face"""	0
1350	This is a disgusted tweet. Drunk parents are my worst nightmare, (especially mine.) Can't hang with that shit sorry	0
1351	This is a surprised tweet. Ladys car door hits my car and she tells me to calm down and its not a big deal... Um Bitch I don't think so! #mybaby #chole #prideandjoy	0
1352	"This is a disgusted tweet. ""@XXX: S/O to the two Junction City kids who stole dippin' dots, got kicked out of the finals, and got arrested. "	0
1353	This is a disgusted tweet. I love when I pick the most ghetto convenience stores to go to.	0
1354	This is a disgusted tweet. @XXX inGirl World, Halloween is 1day a year when girl can dress like a total slut &amp; no othr girl can say nething bout it. #meanGirls	0
1355	This is a surprised tweet. Holy fuck shit.... Did I just do that?	0
1356	This is a joyful tweet. @XXX @XXX It was an awesome match. You guys played well, even though ya still suck ;D	0
1357	This is a joyful tweet. Robbie you were an amazing guy and a great teammate, I love you man. RIP buddy	0
1358	This is a angry tweet. well i have an 8am class tomorrow. soooo i wont be awake and wont want to be going and its the first day. should be a good semester	0
1359	This is a disgusted tweet. Girl next to me, why do you smell like an old person and why can I smell you from 4 feet away? Take a shower and get rid of the moth balls.	0
1360	This is a fearful tweet. Kids at academy who just think its fine to tell on people to their parents and actually get them in trouble &lt;&lt;&lt;&lt;&lt;  #keepyourfuckingmouthshut	0
1361	This is a angry tweet. @XXX @XXX @XXX fuck!!! I completely forgot you were in this class. I'll get you next time.	0
1362	This is a disgusted tweet. your face just annoys me so much. get outta my life and go blow one of your thirty seven boyfriends. #ho.	0
1363	"This is a fearful tweet. ""@XXX: I'm too old to beat someone's ass."" Not if they over 18 too  plus anyone messin with you should know what's up  miss you!"	0
1364	This is a disgusted tweet. The I.F.F., the I'm fucked foundation. Owner and president	0
1365	This is a fearful tweet. I would avoid the 3rd floor mens bathroom in the science building for at least an hour	0
1366	This is a disgusted tweet. @XXX I fucking hope not, I'm sick of people blaming weed on absolute bullshit	0
1367	This is a joyful tweet. My 21st birthday currently: with samuel joshua, interviewing prospective r.a.s, eating cheese, listening to nsync, in my bday suit	0
1368	This is a joyful tweet. Drinkin beer with future father in law and shondas uncle #buzzed # lovelife	0
1369	This is a disgusted tweet. Congratulations to @XXX for taking one for the team and getting with a ladyboy #whatalegend #fetish #1down #thailand	0
1370	This is a angry tweet. First you get the power then you get the the money &amp; then you get the pussy.	0
1371	This is a disgusted tweet. People of Sorin hall. Don't fuq with other people's laundry. Not chill.	0
1372	"This is a joyful tweet. ""I'm in that granddaddy smokin on that Grand Daddy.""-David Alvey"	0
1373	This is a joyful tweet. Wolf of Wall Street is good but I'm not gonna watch it every day yall are retarded	0
1374	This is a angry tweet. @XXX since when do Mexicans get tired from working?	0
1375	This is a fearful tweet. I feel like because i go to catholic school god is watching me even more. #DAMN no meat for me today ;( but really #catholicschoolgirlprobz	0
1376	This is a angry tweet. Weird how most adults are more annoying than my classroom full of kids.	0
1377	This is a joyful tweet. Since its Friday.....my bitch level will be at an all time low. But only for today!  #hititupwhileyacan #shitthatneverhappens	0
1378	This is a disgusted tweet. @XXX you caused ALL OF THIS!!!!! This is probably your first and final relationship. No one will be with you after this	0
1379	This is a disgusted tweet. Two gin and tonics at lunch? Old people give 0 fucks.	0
1380	This is a fearful tweet. If I had known their was gonna be a tornado I wouldn't have taken my sleepy time medicine. Im basically useless right now.	0
1381	This is a disgusted tweet. I'm sorry but Lebron James is a pussy..... #PainIsTemporaryGloryIsForever	0
1382	This is a surprised tweet. RT @XXX you aint seen nuthing til you watch a girl fall off a bike face first and skid down the rode... lol smh	0
1383	This is a disgusted tweet. I literally can't wait for Alex's friends to go to college so he can stop being two faced with me. This is so fucking ridiculous.	0
1384	This is a disgusted tweet. I'm about sick and tired of the bullshit that goes on at work	0
1385	This is a disgusted tweet. Keep shittin on niggas, need potty train. Turn up collard green. Im on gasoline and Im on that promethazine @XXX #2ChainzTuesday	0
1386	This is a angry tweet. Finally, Sanders is railing against regime change. That's closer to what I want to hear. #DemDebate	0
1387	This is a fearful tweet. @XXX trying not to blow off my hand or set the county on fire. Parents after 6 ish	0
1388	This is a fearful tweet. My boss just gave me another snake.... #oops	0
1389	This is a disgusted tweet. Would you rather get caught in the middle of a prostitute ring or watch you mom everytime she takes a dump?	0
1390	This is a fearful tweet. Going to post this now because I'm lame and going to bed rn, but let pretend it's midnight AND @XXX IS 21. ILY, BE SAFE, GET WASTED	0
1391	This is a disgusted tweet. A cross is not meant to decorate a room or a neck. A cross is meant to represent the ultimate sacrifice. Someone took a bullet for you.	0
1392	This is a disgusted tweet. people who work at the Apple Store make such a big deal just to attend you holy fuck.	0
1393	This is a fearful tweet. No phone for the day/tomorrow morning. If you need to get ahold of me, call @XXX, @XXX, @XXX, @XXX, @XXX.	0
1394	This is a joyful tweet. Going on without you is killin me every day!	0
1395	"This is a sad tweet. ""On Black Friday we should go somewhere crowded and trip the really annoying people"" #haleyquotes"	0
1396	This is a disgusted tweet. Your gonna put your moms ashes in a firework and blow them up tomorrow night? Okay crazy meth head	0
1397	This is a angry tweet. I act like God is so small.	0
1398	This is a joyful tweet. Pretty excited to go to Rodeo Friday night with the girls!	0
1399	This is a sad tweet. @XXX when are you leaving for Thanksgiving break? Can we meet up somewhere tom? I'm free at 1 and can meet you anywhere! #goldenticket	0
1400	This is a disgusted tweet. Mary Claire is the shit aka queen Mary Claire princess face	0
1401	This is a fearful tweet. @XXX sure beats the hell out of bein locked up! Lol #thuglyfe	0
1402	This is a disgusted tweet. Good girls stay classy, hoes get nasty	0
1403	This is a fearful tweet. I'm a freak, all day, all night. And I'm crazy, all day, all night. Who needs a degree when you're schoolin life?!	0
1404	"This is a joyful tweet. ""@XXX: @XXX every morning waking next to you is a good morning.""  that's the best way to start the day!"	0
1405	This is a sad tweet. Tired of this crap.  Want to go home.  Sigh.	0
1406	This is a disgusted tweet. All rappers know how to rap about is pussy... Where are you Eminem with some life story raps????	0
1407	This is a angry tweet. Time to tell my parents Cameron broke our 75 inch smart tv.	0
1408	This is a surprised tweet. Had a conference with my professor, he was impressed with the paper I had wrote. Little did he know, I just wrote it all in the last hour	0
1409	This is a disgusted tweet. @XXX Phil's got ugly kids	0
1410	This is a fearful tweet. The presidential motorcade just went down Naismith drive. If you're wondering, that's the street I live on.	0
1411	"This is a disgusted tweet. ""@XXX: I think they made the new transformer chick in a lab. They clonedmegan fox, cameron diaz and gave her negroid lips."""	0
1412	This is a disgusted tweet. This marks the second time in as many hours I've talked about fellatio with a drunk stranger.	0
1413	This is a disgusted tweet. If your a transgender dating another transgender from the same original sex doesn't that just make you straight? I don't understand.	0
1414	"This is a sad tweet. ""enjoy it now, cause after college its called alcoholism! Words to live by"" @XXX couldn't have said it better myself"	0
1415	This is a joyful tweet. @XXX get in touch with my agent @XXX and he'll negotiate any business deals/promotions	0
1416	This is a fearful tweet. Nash the one guy you don't want to fight on this team is cliff he will destroy you	0
1417	This is a fearful tweet. @XXX if they quit watching will Obama give them unemployment?	0
1418	This is a disgusted tweet. Ok @XXX you have till Friday to either tell us Cliff is ineligible or let the damn kid play. You're organization is a joke.	0
1419	"This is a disgusted tweet. ""I hate that bitch, I put her toothbrush in my butt and then she brushed her teeth with my ass"" - angi's uncle william"	0
1420	This is a surprised tweet. @XXX OPERATION GET ISAAC LAID #anyone	0
1421	This is a disgusted tweet. lol cant leave your phone on the table without my faggot cousin tweetin shit	0
1422	This is a fearful tweet. Bitches run they mouth til I run back	0
1423	This is a sad tweet. Can't wait for my mom to go back to work so I can lay around and watch friends all day #worthless	0
1424	This is a sad tweet. Feels good to not give a fuck. #blessingindisguise	0
1425	This is a surprised tweet. Don't have time for a bitch that be acting ify #EnoughSaid #drake	0
1426	This is a disgusted tweet. I have scratches and bruises all over my body from @XXX	0
1427	This is a disgusted tweet. @XXX yeah or throw the bitch in the trash.	0
1428	This is a joyful tweet. @XXX @XXX we were married for a short period of time so... Your loss nick!	0
1429	This is a disgusted tweet. Seeing an old drunk man smash his face into the concrete with blood everywhere is traumatic #icantsleep	0
1430	This is a fearful tweet. Agnostics can do anything if they have something to not believe in.	0
1431	This is a disgusted tweet. @XXX pussy	0
1432	This is a disgusted tweet. You're only young once so I don't understand why you would waste it. Do drugs, get drunk, live it up, and fuck what anyone thinks 	0
1433	This is a disgusted tweet. This nigga is a straight bitch	0
1434	This is a surprised tweet. @XXX mr. dewey just walked to his desk #boss	0
1435	This is a sad tweet. Its like broken glass its best to just leave it lay then hurting yourself picking it back up and trying to put it back together#makesnosence	1
1436	This is a joyful tweet. Love getting free chipotle	1
1437	This is a joyful tweet. Thank you @XXX for giving me a life outside of grad school with dinner and ice cream!! Lovelovelove!	1
1438	This is a angry tweet. I can feel the black top burning through the souls of my shoes. Just hit a good old 103 degrees.	1
1439	This is a disgusted tweet. I swear my life is a constant cycle of pizza	1
1440	This is a fearful tweet. @XXX @XXX I feel like you held your own pretty well lol speaking of did you ever fun the rest of it?	1
1441	This is a surprised tweet. The Royals have won the World Series. A Kansas City sports team has won a championship. This is unbelievable.	1
1442	This is a joyful tweet. Just aced that botany exam! Time to party!	1
1443	This is a disgusted tweet. Idk how much more art history I can take	1
1444	This is a joyful tweet. @XXX I'm the fun, supportive type of friend	1
1445	This is a joyful tweet. NITRO PAINTBALL, Today at 12 noon....Join the fun, bring the WHOLE family. Family Friendly Atmosphere..$35 the entire day, includes all gear	1
1446	This is a disgusted tweet. Hong kong express hot and sour soup=the best there is.	1
1447	This is a sad tweet. Full Metal Jacket is an intense movie #loveit	1
1448	This is a joyful tweet. Having a lovely anniversary dinner of Mac and cheese in a cup...	1
1449	"This is a disgusted tweet. ""I give out alot of A's."" Is great to hear on the first day of class"	1
1450	This is a joyful tweet. @XXX she's been good to me so far today so no complaints. How are the kids?	1
1451	This is a sad tweet. Been holding tweet 2k for awhile. It goes to all my family and friends. I wouldn't be where I am today w/o you all. You all are awesome	1
1452	This is a disgusted tweet. peachwave with @XXX: my tastebuds are having a party!	1
1453	This is a disgusted tweet. House of Cards season finale... Was ok...	1
1454	This is a joyful tweet. Anyone want to loan me their stove so I can make some Mac and Cheese for lunch? #downwithEasyMac	1
1455	This is a angry tweet. Postseason is taking my sanity, sleep, phone battery, and every ounce of fat I've worked so hard to get. #Yankees	1
1456	This is a joyful tweet. aaaaaaaand one of my hard drives fell and broke today. today was not a good day.	1
1457	This is a sad tweet. I miss snow day and Sunday shoot arounds with my dad.	1
1458	This is a joyful tweet. Enjoyed eating at this AMAZING restaurant here in Pensacola, Florida called the Fish House!! #yummy #FunTimes	1
1459	This is a joyful tweet. Done with english homework finally #procrastination	1
1460	This is a fearful tweet. why am I cursed with constantly meeting awesome people that live super far away from me #imissmylongdistancefriends	1
1461	This is a fearful tweet. I had the biggest brain fart of my life during my Spanish oral exam and I feel like I couldn't speak at all  #howembarrassing #badgrade	1
1462	This is a joyful tweet. @XXX's new song, DAY ONE, is great. Just ordered it on iTunes.	1
